has_title,has_submit,has_link,has_email_input,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_div,has_footer,number_of_forms,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,number_of_sources,number_of_span,number_of_table,RequestURL,AnchorURL,Favicon,LinksInScriptTags,ServerFormHandler,InfoEmail,has_mouse_tracking,has_keyboard_monitoring,has_popups,number_of_hidden_element,page_redirect,form_redirect_behavior,external_form_action,password_type_count,password_name_id_count,hidden_password_count,form_with_password,clipboard_monitoring,form_data_collection,cookie_manipulation,UsingIp,longUrl,shortUrl,symbol,redirecting,prefixSuffix,SubDomains,Hppts,DomainRegLen,NonStdPort,HTTPSDomainURL,AbnormalURL,WebsiteForwarding,StatusBarCust,DisableRightClick,UsingPopupWindow,IframeRedirection,AgeofDomain,DNSRecording,WebsiteTraffic,PageRank,GoogleIndex,LinksPointingToPage,StatsReport,URL,label
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://4p0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://4f0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://5c0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,8,1,0,0,208,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://5-19.net/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://5gd.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://5ir.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://5u0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://6a0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://6d0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://6j9.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://7b0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://7t0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://8ac.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://8g0.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://8w0.cc/,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,13,0,0,42,0,0,0,0,0,1,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vQmo04TWoYEXZohuQj41Tkqyaz_uO9PQSyXp9mPX9Skp1l3Q8RfsIjhj-JSArmUkKWvF928u0EiIJQX/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://8y3.cc/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://2024getrewa.info/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://2024ptsget.info/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://114tl.net/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://2024pttss.info/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://0797gw.net/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://5340award.click/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://5340award.my/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://29360.net/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://89737.net/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://abbwx.net/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://acooo.net/,1
1,0,0,0,0,3,2,0,1,0,3,2,28,1,0,0,288,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://address.information-roll.win/,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6076,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://ais-i2.top/,1
1,0,0,0,0,0,0,0,0,1,2,0,15,1,1,0,277,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://suport-it.com/?de3PZFIAO2,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://aisiu.ink/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://aisnc.ink/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://aisqw.ink/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://aisru.ink/,1
1,0,0,0,0,3,2,0,1,0,3,2,12,1,0,0,224,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://amamexgs.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://aisyu.ink/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://amazon.snyuandankldef0388.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://amazon.snyuandankldef8328.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://amazon.washchouxiangxiang2009.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://amazon.washmeiyitiangjiuzya0181.top/,1
1,0,1,0,0,0,2,0,5,3,3,0,59,1,1,0,1078,0,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bit.ly/4ili97P,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://amazon.snyuandankldef5383.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://amazon.snyuandankldef2838.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://apksky.net/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://andhat.net/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://amazon.washadngkuangou2960.top/,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6068,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://arcgrrau.one/,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6115,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://aramx-kwgos.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://at-ad.info/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://atss.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://availd.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://avane.net/,1
1,0,1,0,0,0,0,0,0,0,0,19,34,0,0,0,341,0,0,160,0,0,0,0,0,14,0,0,42,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://docs.google.com/presentation/d/e/2PACX-1vQugKFaTd2w0dkzUiPIVbRwYNU30TjMY9Y2fggyGfiylx-rXWb_HBenRohYfO_iV64qUKbUZUECQoE9/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,1,0,0,0,6,0,0,17,20,43,18,1,0,0,422,0,17,31,1,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://flow.page/ijhu7gyhj,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6103,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://bateicpoint.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://barium.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,13,1,0,0,228,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://batelcode.ink/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://bality.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://basion.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://batory.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://bestic.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://beacle.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://betail.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,9,1,0,0,212,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://bf163.net/,1
1,0,0,0,0,3,2,0,1,0,3,2,7,1,0,0,204,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://bjhl.cc/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://bracit.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,11,1,0,0,220,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://bocomac.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,13,1,0,0,228,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://bgpoostbg.ink/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://bgpostvbg.ink/,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6091,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://bvqb.cn/,1
1,1,1,0,13,2,10,0,4,16,0,15,6,0,0,0,188,0,16,153,0,1,1,0,0,2,0,0,33,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bvkx.cn/,1
1,0,0,0,0,3,2,0,1,0,3,2,6,1,0,0,200,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://c0d.cc/,1
1,0,1,0,0,0,1,0,0,2,2,17,9,1,0,0,76,0,2,12,0,0,0,0,0,11,0,1,2,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,https://bigpond0.mmm.page/term98888,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://caasdagg.top/,1
1,0,0,0,1,3,0,0,0,5,11,2,6,1,0,0,6099,0,5,16,0,0,0,0,0,5,0,0,14,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,https://xyftv.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://cafafftaaca.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://caggaads.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://caha-hatya.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,https://caiajagaa.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://calefy.top/,1
1,0,0,0,0,3,2,0,1,0,3,2,10,1,0,0,216,0,5,34,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,https://cality.top/,1
